Time,oscIndex3_20190603_slice7,phaseNumber_20190603_slice7,oscIndex3_20190603_slice9,phaseNumber_20190603_slice9,oscIndex3_20190604_slice2,phaseNumber_20190604_slice2,oscIndex3_20190604_slice3,phaseNumber_20190604_slice3,oscIndex3_20190604_slice4,phaseNumber_20190604_slice4,oscIndex3_20190604_slice7,phaseNumber_20190604_slice7,oscIndex3_20190606_slice1,phaseNumber_20190606_slice1,oscIndex3_20190606_slice2,phaseNumber_20190606_slice2,oscIndex3_20190606_slice3,phaseNumber_20190606_slice3,oscIndex3_20190607_slice4,phaseNumber_20190607_slice4
-20 min,0.790654537133749,1,0.764705760012436,1,0.878306840639574,1,0.856687820251202,1,0.813590039505374,1,0.894707030896389,1,0.9616851005061,1,0.937004835312538,1,0.943749958018255,1,0.880952357745604,1
-19 min,0.804975072705646,1,0.815216901197039,1,0.849977531216276,1,0.903169518334589,1,0.856321403278991,1,0.877470324983564,1,0.973827459664082,1,0.946645432480605,1,0.558739177675966,1,0.905494288848365,1
-18 min,0.894945326553276,1,0.64444434874504,1,0.904109552912243,1,0.88679237488836,1,0.807737827630676,1,0.905343744534906,1,0.9483658333036,1,0.582755797616672,1,0.850256325052131,1,0.864911773283993,1
-17 min,0.650222448560711,1,0.942028416998953,1,0.912220266679398,1,0.873592932339004,1,0.688348285040144,1,0.606299064290551,1,0.520996428324637,1,0.959134334152633,1,0.829741303501009,1,0.671553925687404,1
-16 min,0.824164214982203,1,0.834586370503043,1,0.767704811979046,1,0.913830150579368,1,0.940886651316097,1,0.883898264555026,1,0.583332998016211,1,0.884271994601357,1,0.542163980910467,1,0.534013332245368,1
-15 min,0.757918551235289,1,0.887754542541803,1,0.934230154450559,1,0.78181799480901,1,0.805357101024521,1,0.889807113040412,1,0.942592204288617,1,0.84306198202629,1,0.573700286991153,1,0.791611394514137,1
-14 min,0.701960762061294,1,0.729824560655023,1,0.835543184740095,1,0.5,1,0.784403542246637,1,0.898304851281102,1,0.526558530259426,1,0.546184284649367,1,0.754446577897163,1,0.919113476356272,1
-13 min,0.89454050761894,1,0.670833131951892,1,0.540986894919406,1,0.773584621690943,1,0.881876613704667,1,0.949537838780358,1,0.928152279810622,1,0.925985759612989,1,0.914705591497191,1,0.957718571216775,1
-12 min,0.788838538230387,1,0.80444436430248,1,0.571206876678198,1,0.920286167020889,1,0.742956518241127,1,0.567313508540335,1,0.558926063002665,1,0.932926798189297,1,0.934958566783299,1,0.793181397727729,1
-11 min,0.846153618606437,1,0.680652432639809,1,0.901234353412733,1,0.555555551572614,1,0.629786099012756,1,0.964705367424688,1,0.957943475205979,1,0.887955014661225,1,0.979128287682745,1,0.605968187578912,1
-10 min,0.796491210625833,1,0.623188396529553,1,0.732932192678391,1,0.655367195738796,1,0.783625305765873,1,0.929763502617715,1,0.952941062018578,1,0.979093646226255,1,0.882623746324342,1,0.683061261071189,1
-9 min,0.862595144493126,1,0.898395542980006,1,0.509163941394753,1,0.896713245367085,1,0.548935879220961,1,0.949767388933083,1,0.933333232284716,1,0.506895679763081,1,0.925759753277841,1,0.564698317348012,1
-8 min,0.941316858593955,1,0.697674160199987,1,0.817244994813667,1,0.922932322563556,1,0.841257162397013,1,0.960344772988656,1,0.528423617573629,1,0.946246394731309,1,0.979510390527981,1,0.742051129055384,1
-7 min,0.80930408133041,1,0.845454376081847,1,0.730906609114363,1,0.816393015143734,1,0.773385889472231,1,0.941488948444751,1,0.928474873980042,1,0.535714175136349,1,0.494574045261878,1,0.650919107180941,1
-6 min,0.822019859641162,1,0.970648887808471,1,0.698624877602328,1,0.944578228588755,1,0.926625734007966,1,0.94482729212893,1,0.945442238399511,1,0.535842242569822,1,0.914136096048793,1,0.719907162214078,1
-5 min,0.710537002183183,1,0.729729707106383,1,0.827815483469342,1,0.726224696385469,1,0.702325290332948,1,0.938947273962173,1,0.876357358084296,1,0.903225713267638,1,0.961904296918968,1,0.826505947763882,1
-4 min,0.892307258739574,1,0.686274438661713,1,0.838246463188843,1,0.71004087947636,1,0.866295133351062,1,0.940425483561546,1,0.963428563291865,1,0.929100465603033,1,0.524235607369316,1,0.597522916293812,1
-3 min,0.71695575525646,1,0.704347764644001,1,0.691384727594468,1,0.629746795391279,1,0.806666605678795,1,0.964912135077213,1,0.910652606740031,1,0.926153539325502,1,0.914250980622757,1,0.921737123100754,1
-2 min,0.864777258920781,1,0.865545936754474,1,0.70849211640518,1,0.747645636896624,1,0.870078611882584,1,0.899653958143125,1,0.946341378721218,1,0.944579246649901,1,0.919093481754414,1,0.549849717052677,1
-1 min,0.797482049570919,1,0.920454359433466,1,0.87044519301778,1,0.951922178547119,1,0.750124635005074,1,0.523324754490094,1,0.95903595436478,1,0.826217623089762,1,0.817460278832345,1,0.840925073440694,1
0 min,0.771839072215467,2,0.665440798725235,2,0.786206894799135,2,0.780145027592475,2,0.931277806215746,2,0.951889592416963,2,0.916363465425609,2,0.947350348561299,2,0.977272074739676,2,0.54869263096,2
1 min,0.841584080443216,2,0.826899847722992,2,0.889277645461796,2,0.814715448794545,2,0.87925476229533,2,0.945151161185279,2,0.541707732397571,2,0.895008347299574,2,0.935810154445741,2,0.825191359320416,2
2 min,0.865222357763152,2,0.868656613125784,2,0.919913362677575,2,0.899999812433441,2,0.908045964920961,2,0.548166955068666,2,0.943271187521729,2,0.575866516777103,2,0.521126739050997,2,0.854090351854804,2
3 min,0.888020047843,2,0.65070421461606,2,0.613774126720695,2,0.839854245583708,2,0.868092219809751,2,0.945228088182169,2,0.845678662772023,2,0.906587975183609,2,0.930113162104732,2,0.986206249075166,2
4 min,0.860574374706173,2,0.861110768158881,2,0.775335714158851,2,0.904695808741136,2,0.862234332791925,2,0.909359230576504,2,0.865635623715436,2,0.839812735059151,2,0.857142797726777,2,0.818042310647707,2
5 min,0.794228903293844,2,0.93478260522455,2,NaN,2,0.936134408460311,2,0.864744655142608,2,0.95370344548788,2,0.932876529607101,2,0.918648461863198,2,0.906279104359655,2,0.718134615849034,2
6 min,0.877550559816874,2,0.767741863808593,2,0.968888564522017,2,0.83718554067859,2,0.87738634466294,2,0.944444107159811,2,0.929077918020767,2,0.534787937391396,2,0.843029805389769,2,0.769049401091953,2
7 min,0.818181675869256,2,0.738976653421225,2,0.848583897259953,2,0.747800557143478,2,0.91126243909469,2,0.551031792816157,2,0.972898738858431,2,0.865535453379527,2,0.700258187046276,2,0.778723002741132,2
8 min,0.752598518943095,2,0.754838139579574,2,0.837632672446501,2,0.74504940675738,2,0.705226314619903,2,0.944999501230647,2,0.956096360071501,2,0.895348644337596,2,0.812622835042676,2,0.967741878174516,2
9 min,0.849218291821881,2,0.794006850480783,2,0.941250138255234,2,0.807093173097849,2,0.898025984523861,2,0.571919016461112,2,0.96091902171255,2,0.921568564383138,2,0.715725361103761,2,0.883943299197188,2
10 min,0.907216119845781,2,0.871794792748647,2,0.911764565708948,2,0.876115780827134,2,0.88538664877128,2,0.934156188211482,2,0.766666606689025,2,0.947417658643233,2,0.660674118056403,2,0.715151421608264,2
11 min,0.83234874587774,2,0.989360604353414,2,0.897959021848316,2,0.87585332703857,2,0.913131311293171,2,0.936640432596483,2,0.907995534193823,2,0.930677805179103,2,0.872229447389246,2,0.798790977409194,2
12 min,0.912756560760975,2,0.763264933636394,2,0.951912017224222,2,0.710280360823129,2,0.882589117923637,2,0.947916078064012,2,0.901943307021618,2,0.930501864040266,2,0.890410187657666,2,0.678797004644962,2
13 min,0.832191416893911,2,0.761701929113464,2,0.508362888783856,2,0.494016996044815,2,0.587951103088711,2,0.509655701319595,2,0.861502190456957,2,0.955660244873205,2,0.968252665476346,2,0.871490599388592,2
14 min,0.924050163675908,2,0.736169989338511,2,0.946007877260527,2,0.899370452950543,2,0.870822663892299,2,0.954268270285529,2,0.905775066199465,2,0.878306222346309,2,0.920958690500572,2,0.769369217414942,2
15 min,0.910070212355433,2,0.873239279190123,2,0.542142031919557,2,0.966018610554712,2,0.927241836462476,2,0.976676356044227,2,0.96498267699003,2,0.815515717151541,2,0.818424377770674,2,0.821513173020768,2
16 min,0.922901651342927,2,0.787755069451788,2,0.933824872626407,2,0.626727873487844,2,0.9020407660824,2,0.574323607595777,2,0.947368032923193,2,0.934864751354097,2,0.760612086990812,2,0.689727266455142,2
17 min,0.820210951730244,2,0.879580624292082,2,0.603948806731077,2,0.799267387770132,2,0.794642850483278,2,0.957911517636051,2,0.535639323711409,2,0.892403927826122,2,0.89767405904624,2,0.903846115099355,2
18 min,0.808080767867982,2,0.782608335353328,2,0.833734666269338,2,0.615384602703122,2,0.942279777801728,2,0.908215851327587,2,0.494773257456617,2,0.899066445687333,2,0.693156445344794,2,0.859667353583493,2
19 min,0.805739463259583,2,0.632367625404976,2,0.877796797500107,2,0.652837015078911,2,0.931659528955642,2,0.93452303708884,2,0.834146321698052,2,0.942410496248266,2,0.754545283188094,2,0.889860103988691,2
20 min,0.878787663558903,2,0.859999809665364,2,NaN,2,0.934065725585574,2,0.951685034796247,2,0.947602166096668,2,0.530451545104353,2,0.964912076664833,2,0.83581491982454,2,0.923342869918317,2
21 min,0.866419065906663,2,0.756944430335758,2,0.903249935725454,2,0.632526122096178,2,0.926397733006998,2,0.536973529625836,2,0.6,2,0.940105381696426,2,0.872946215907311,2,0.814950958249252,2
22 min,0.877117187826908,2,0.897958938898684,2,NaN,2,0.768867549628693,2,0.904656109586276,2,0.890331737665767,2,0.658658599450478,2,0.720344932004299,2,0.930701492889446,2,0.874700569938612,2
23 min,0.879389071181691,2,0.764948333115347,2,0.728049703516032,2,0.685229946438268,2,0.660818615334938,2,0.938638307797853,2,0.575705621681121,2,0.831519762182116,2,0.604710453964393,2,0.706460216626747,2
24 min,0.901088029189485,2,0.797979575858942,2,0.541182164574465,2,0.732590494285628,2,0.523391796827079,2,0.91824905657679,2,0.601303058312327,2,0.704272569284968,2,0.79618755399316,2,0.810008714085491,2
25 min,0.896805552687687,2,0.689510091983904,2,0.808373836862695,2,0.840722446503668,2,0.903501188656101,2,0.513573960256993,2,0.624999880994933,2,0.585626793282966,2,0.595276129631724,2,0.74896263760877,2
26 min,0.835323296679974,2,0.92876694450299,2,0.535555540945656,2,0.651090239278036,2,0.752881383625663,2,0.548095509597656,2,0.737804871391881,2,0.943268073159318,2,0.790724637196006,2,0.846945332713395,2
27 min,0.919427513990084,2,0.779999914471546,2,0.608651499313174,2,0.930816527113493,2,0.667298097435662,2,0.906574371354512,2,0.609755969591746,2,0.874159334366706,2,0.722972648702747,2,0.863840413901949,2
28 min,0.830469531485233,2,0.685516840983437,2,0.966547061080622,2,0.870252749800202,2,0.882352879752359,2,0.970630069200984,2,0.650406495495066,2,0.896169727789454,2,0.858973834273824,2,0.822144827208384,2
29 min,0.846815980539339,2,0.761616124995257,2,0.521341217852029,2,0.945945565902236,2,0.674634466920833,2,0.902487431547401,2,0.934156155832508,2,0.549569992750218,2,0.763065631096475,2,0.978021667589503,2
30 min,0.799319438223397,3,0.795454506361262,3,0.963635548580983,3,0.912391147807135,3,0.863235961341651,3,0.915322550974809,3,0.647058729904032,3,0.909984674839619,3,0.730204950419599,3,0.721380915311436,3
31 min,0.851150644798357,3,0.756862380932175,3,0.932225332503046,3,0.886230610194987,3,0.779249216340112,3,0.597324924867419,3,0.555555489955121,3,0.904093242129058,3,0.741274583724412,3,0.909208633743403,3
32 min,0.903332638465851,3,0.890034303959554,3,0.701009995229867,3,0.71181936858057,3,0.906735674169003,3,0.798610968825535,3,0.83253580208418,3,0.964864719478652,3,0.812860900242783,3,0.97564675137053,3
33 min,0.864974605704614,3,0.610294072508031,3,0.650984030426287,3,0.649999726670891,3,0.876288251686949,3,0.647618056786752,3,0.784776800409374,3,0.91874038494067,3,0.528459179805792,3,0.917081149564121,3
34 min,0.670916727892633,3,0.770419132101545,3,0.835562763124329,3,0.743999945680481,3,0.999999581595248,3,0.928286771425815,3,0.5608464407318,3,0.845454466554731,3,0.770059703386443,3,0.867590028628822,3
35 min,0.579004327808006,3,0.749222657024674,3,0.927927878571688,3,0.950738902033954,3,0.872242699703726,3,0.956661022424821,3,NaN,3,0.729884400159021,3,0.783431859231458,3,0.818181663902426,3
36 min,0.885658513405112,3,0.647552016355639,3,0.926828905949006,3,0.682291397450067,3,0.602585810549019,3,0.920698726618663,3,0.746987895731269,3,0.811235567834634,3,0.560660285961335,3,0.825078893814893,3
37 min,0.732257985385268,3,0.741258646681554,3,0.587278821371376,3,0.941747527957623,3,0.721447024388581,3,0.885964801967099,3,NaN,3,0.934830544590634,3,0.890242934577564,3,0.865740687452986,3
38 min,0.620689564547712,3,0.671428563728749,3,0.54204647447553,3,0.80044591027164,3,0.570369262855455,3,0.642125378600228,3,NaN,3,0.924241875918946,3,0.955555518203128,3,0.880970120782099,3
39 min,0.837138485475467,3,0.712418056742618,3,0.792811735281236,3,0.930517456695561,3,0.721001849920554,3,0.622589046005456,3,0.991202209527991,3,0.93488343440265,3,0.834343343996442,3,0.960890807725936,3
40 min,0.741694819394145,3,0.714871187476116,3,0.937808461910616,3,0.567226856860585,3,0.913738857945571,3,0.886904548448524,3,NaN,3,NaN,3,0.833789751081921,3,0.694962628477376,3
41 min,0.945578131746857,3,0.77142815140588,3,0.668737657004739,3,0.808080803133166,3,0.567140326355356,3,0.906666547288925,3,NaN,3,NaN,3,0.982248097521188,3,0.7656900538218,3
42 min,0.751390593072753,3,0.723076579785555,3,0.599669665824087,3,0.860414316402031,3,0.778106478971861,3,0.609597035942362,3,NaN,3,0.689654523986411,3,0.878787533654403,3,0.954544667130912,3
43 min,0.727882819587188,3,0.736301362338037,3,0.891586660339328,3,0.566820176546634,3,0.629268190747654,3,0.800991253525935,3,NaN,3,0.772669588885667,3,0.976470389178459,3,0.748894269584288,3
44 min,0.799939184359045,3,0.706666613518166,3,0.906674429442581,3,0.660062395889334,3,0.77927720066705,3,0.824217846275589,3,NaN,3,0.825367598514901,3,0.689921535850792,3,0.786806703735382,3
45 min,0.860422204918113,3,0.717391162045278,3,0.947529461927458,3,0.7312251865156,3,0.858267675284658,3,0.640358994513323,3,NaN,3,0.53478375280873,3,0.733333070573692,3,0.798816538390556,3
46 min,0.869369158869154,3,0.741100004861808,3,0.588018404279962,3,0.865753364572381,3,0.684293480353908,3,0.835820683670741,3,NaN,3,0.741054061924346,3,0.616842085196044,3,0.594041845398245,3
47 min,0.701851654771641,3,0.772727120285949,3,0.83945823915195,3,NaN,3,0.792215917869868,3,0.82439001038654,3,NaN,3,0.899259232830029,3,0.674418088439698,3,0.80485157379246,3
48 min,0.844067468782948,3,0.727891041698728,3,0.984709161419645,3,NaN,3,0.898436857541677,3,0.571428384764146,3,NaN,3,0.852458793142222,3,0.909774001379985,3,0.821705361018432,3
49 min,0.917978271239169,3,0.708333312782915,3,0.85928537374876,3,NaN,3,0.593860178970236,3,0.837096648491775,3,NaN,3,0.84814735567959,3,0.637323612823999,3,0.748542449589624,3
